Step,AgentID,Electricity Usage,Gas Usage,House Type,Num People,Energy Saving,Season
40,40,3905.3224288469296,16652.30053542052,Medium 2-3 bedroom,2,No,winter
40,41,2720.3993988640214,9346.049763096631,Flat/1-bedroom,1,No,winter
40,42,5971.310137643617,19559.575491291216,4+ bedroom,4,No,winter
40,43,2919.1210680135987,17401.130285179926,Medium 2-3 bedroom,2,No,winter
40,44,2832.682057447583,8743.904912131433,Medium 2-3 bedroom,2,Yes,winter
40,45,1964.102305542926,12429.660667767977,Flat/1-bedroom,1,No,winter
40,46,5057.750387045029,18423.150881734953,4+ bedroom,4,Yes,winter
40,47,2944.544788066782,17068.722766292667,Medium 2-3 bedroom,2,Yes,winter
40,48,1929.2939040642764,9721.057311483662,Flat/1-bedroom,1,No,winter
40,49,2485.958843224766,11138.966081854434,Flat/1-bedroom,1,No,winter
40,50,5497.001659157266,24724.57889353456,4+ bedroom,4,No,winter
40,51,4903.736131484818,13881.969456776245,Medium 2-3 bedroom,2,No,winter
40,52,5145.953959836828,20817.087438677558,4+ bedroom,4,Yes,winter
40,53,3535.060640878312,17151.321349461105,Medium 2-3 bedroom,2,No,winter
40,54,3992.641407253513,12098.01451946208,Medium 2-3 bedroom,2,No,winter
40,55,3283.188913544327,13653.761845039537,Medium 2-3 bedroom,3,No,winter
40,56,4506.618224561582,22105.21411502199,4+ bedroom,5,Yes,winter
40,57,2728.2559774823794,12399.336738773962,Flat/1-bedroom,1,No,winter
40,58,2697.9555327176054,10126.49284770673,Flat/1-bedroom,1,No,winter
40,59,4499.364176801362,11786.12501097117,Medium 2-3 bedroom,3,No,winter
40,60,4143.157926377765,14838.251416085184,Medium 2-3 bedroom,2,No,winter
40,61,2860.157216057555,13316.627626740328,Medium 2-3 bedroom,2,No,winter
40,62,8063.212931766519,19823.25817750118,4+ bedroom,4,No,winter
40,63,5805.115378046846,28822.50896963407,4+ bedroom,4,No,winter
40,64,4305.560652520057,15638.267350979782,Medium 2-3 bedroom,3,No,winter
40,65,4705.823554670953,25521.100148333502,4+ bedroom,4,No,winter
40,66,2411.838250074041,10588.735480559932,Flat/1-bedroom,1,No,winter
40,67,3629.5009541019413,19777.77143642422,Medium 2-3 bedroom,3,No,winter
40,68,2159.289138240433,9398.479400166305,Flat/1-bedroom,1,Yes,winter
40,69,3217.9081365418483,13816.3194032831,Medium 2-3 bedroom,2,No,winter
40,70,4548.561183366011,31257.496490246547,4+ bedroom,4,No,winter
40,71,5654.789226932472,19059.461809548196,4+ bedroom,4,No,winter
40,72,5828.569128396397,20736.138167759716,4+ bedroom,5,No,winter
40,73,5870.5126273513415,23205.14895393617,4+ bedroom,4,No,winter
40,74,3766.5923333224646,15259.180516497154,Medium 2-3 bedroom,3,No,winter
40,75,3657.794218953074,17037.805163018882,Medium 2-3 bedroom,2,No,winter
40,76,2581.910981942614,14986.01428144843,Medium 2-3 bedroom,2,Yes,winter
40,77,4922.917871523612,30914.229435143592,4+ bedroom,5,No,winter
40,78,4482.041124333307,20469.971801688236,Medium 2-3 bedroom,2,No,winter
40,79,2042.6908699505066,13866.478212915335,Medium 2-3 bedroom,3,Yes,winter
40,80,4967.539893362505,30002.019887247527,4+ bedroom,5,No,winter
40,81,2481.9001732494917,10024.060549753814,Flat/1-bedroom,1,Yes,winter
40,82,3458.0670478834613,15811.864919310785,Medium 2-3 bedroom,2,Yes,winter
40,83,3992.84020363426,13681.057146619862,Medium 2-3 bedroom,2,No,winter
40,84,4199.981525153164,16291.073896239275,Medium 2-3 bedroom,2,No,winter
40,85,3728.29841808788,10893.1757778632,Medium 2-3 bedroom,2,No,winter
40,86,2936.64667836302,17281.130903177196,Medium 2-3 bedroom,3,No,winter
40,87,1979.5844919069402,12790.54816339533,Medium 2-3 bedroom,3,Yes,winter
40,88,2734.6934175784245,9301.164184927178,Flat/1-bedroom,1,No,winter
40,89,6428.579322559572,23061.65434305952,4+ bedroom,4,No,winter
40,90,4323.866426636708,13693.774546196768,Medium 2-3 bedroom,2,Yes,winter
40,91,2124.558873530054,9066.79891278253,Flat/1-bedroom,1,Yes,winter
40,92,7115.669469171775,13926.254065864445,4+ bedroom,4,No,winter
40,93,3062.6772898690997,17033.192541378747,Medium 2-3 bedroom,3,No,winter
40,94,5332.884016757299,21355.364666456997,4+ bedroom,4,No,winter
40,95,3052.1798485095596,13850.409846762412,Medium 2-3 bedroom,2,No,winter
40,96,4459.82805369785,16455.645601749427,Medium 2-3 bedroom,3,No,winter
40,97,6166.034045961322,27672.218101809976,4+ bedroom,5,No,winter
40,98,2137.581080844984,17674.90294843973,Medium 2-3 bedroom,3,No,winter
40,99,2078.6997475492203,10069.616484342198,Flat/1-bedroom,1,Yes,winter
41,0,3211.553858925142,11197.497179072381,Medium 2-3 bedroom,3,Yes,winter
41,1,2474.797562044591,9462.593375826265,Flat/1-bedroom,1,No,winter
41,2,2526.627195303326,11281.251125371122,Flat/1-bedroom,1,No,winter
41,3,2203.3773751240174,8045.557493989539,Flat/1-bedroom,1,No,winter
41,4,1897.0664660435116,10300.823575120046,Flat/1-bedroom,1,Yes,winter
41,5,1316.083220982215,10518.094827024835,Flat/1-bedroom,1,Yes,winter
41,6,2867.862235598691,11406.545409702108,Flat/1-bedroom,1,No,winter
41,7,5609.409014782963,21153.267149903564,4+ bedroom,4,Yes,winter
41,8,5415.921547693654,19159.147625255056,4+ bedroom,5,No,winter
41,9,5814.194875465053,25945.394062799143,4+ bedroom,6,No,winter
41,10,3749.2247951941526,18059.060690830116,Medium 2-3 bedroom,2,No,winter
41,11,3785.0331856570256,17061.894086651926,Medium 2-3 bedroom,2,No,winter
41,12,3277.4164853105376,18391.242215129154,Medium 2-3 bedroom,2,No,winter
41,13,2733.5870833358294,11262.4223508408,Medium 2-3 bedroom,3,No,winter
41,14,4950.31526840396,14755.495384152176,4+ bedroom,4,Yes,winter
41,15,3498.0627644101087,16144.22947813763,Medium 2-3 bedroom,3,Yes,winter
41,16,3525.9007095456554,14909.98870817215,Medium 2-3 bedroom,2,No,winter
41,17,5608.566314125708,22160.95652756165,4+ bedroom,6,No,winter
41,18,3451.0565529026157,14162.21892891274,Medium 2-3 bedroom,2,No,winter
41,19,2892.335195194795,15657.70825607646,Medium 2-3 bedroom,3,Yes,winter
41,20,2702.013185251227,16125.74824921311,Medium 2-3 bedroom,2,Yes,winter
41,21,2955.4771956001555,10578.049078583075,Flat/1-bedroom,1,No,winter
41,22,4015.978722347292,15522.033273266055,Medium 2-3 bedroom,2,No,winter
41,23,3230.7521014493177,13282.909846162413,Medium 2-3 bedroom,3,No,winter
41,24,4060.4572249483404,23123.25878838339,4+ bedroom,4,No,winter
41,25,3403.6797722600854,14044.772253923406,Medium 2-3 bedroom,2,Yes,winter
41,26,4308.798913994679,18302.92734983152,Medium 2-3 bedroom,3,No,winter
41,27,3315.983507167899,20360.63791753661,Medium 2-3 bedroom,3,No,winter
41,28,6277.883021373608,21804.30621553525,4+ bedroom,4,No,winter
41,29,2656.036076200523,15985.453011153686,Medium 2-3 bedroom,3,No,winter
41,30,3935.854446049476,14424.38946286299,Medium 2-3 bedroom,3,No,winter
41,31,3476.9291027460977,14987.474016328893,Medium 2-3 bedroom,2,No,winter
41,32,5714.9580739072235,21798.270136267853,4+ bedroom,4,Yes,winter
41,33,3329.898814577316,12200.692591686422,Medium 2-3 bedroom,2,No,winter
41,34,4098.51782066176,20161.49144939392,Medium 2-3 bedroom,3,No,winter
41,35,3519.5916902429312,16987.58568421135,Medium 2-3 bedroom,2,No,winter
41,36,3707.2433843438744,16531.488134818843,Medium 2-3 bedroom,2,No,winter
41,37,2916.1384162465847,17991.122558190564,Medium 2-3 bedroom,2,No,winter
41,38,4306.8207732709925,16206.9154864758,Medium 2-3 bedroom,3,No,winter
41,39,5258.53559577296,25051.659768970643,4+ bedroom,4,No,winter
41,40,4000.9786472123956,15290.68187283128,Medium 2-3 bedroom,2,No,winter
41,41,1969.3571137600004,9878.9371020437,Flat/1-bedroom,1,No,winter
41,42,5127.388538683037,22567.92454824257,4+ bedroom,4,No,winter
41,43,4088.147169871926,15972.862211199308,Medium 2-3 bedroom,2,No,winter
41,44,3896.6856180977256,16222.62846383576,Medium 2-3 bedroom,2,Yes,winter
41,45,2561.5706912393007,10730.54417224424,Flat/1-bedroom,1,No,winter
41,46,3760.3421257723594,21022.03213107915,4+ bedroom,4,Yes,winter
41,47,2617.94558454463,13640.926258871861,Medium 2-3 bedroom,2,Yes,winter
41,48,2412.7561544656046,11367.789652835601,Flat/1-bedroom,1,No,winter
41,49,1951.4614132551953,10439.504296279889,Flat/1-bedroom,1,No,winter
41,50,6382.576717012601,23420.30496663981,4+ bedroom,4,No,winter
41,51,3672.43556356428,15170.667699026179,Medium 2-3 bedroom,2,No,winter
41,52,3946.7481430089947,20564.412858602813,4+ bedroom,4,Yes,winter
41,53,3605.143718619054,19595.614305028437,Medium 2-3 bedroom,2,No,winter
41,54,3905.6697883086294,18136.30386601035,Medium 2-3 bedroom,2,No,winter
41,55,4588.741986538752,15618.880649305782,Medium 2-3 bedroom,3,No,winter
41,56,4935.958915091665,24670.19522182342,4+ bedroom,5,Yes,winter
41,57,2124.6704369238655,13215.553232154967,Flat/1-bedroom,1,No,winter
41,58,3023.759326863476,12155.23165794527,Flat/1-bedroom,1,No,winter
41,59,4847.781282064575,19221.486305882438,Medium 2-3 bedroom,3,No,winter
41,60,3864.9164787894647,14129.906158222568,Medium 2-3 bedroom,2,No,winter
41,61,4071.3889430474223,19690.58611967463,Medium 2-3 bedroom,2,No,winter
41,62,5829.563140085587,25615.902286905188,4+ bedroom,4,No,winter
41,63,4631.225349459874,26737.919495990172,4+ bedroom,4,No,winter
41,64,3399.6720261803243,14064.221747326967,Medium 2-3 bedroom,3,No,winter
41,65,8064.955722302852,22365.189158419787,4+ bedroom,4,No,winter
41,66,2584.2613665862355,10940.585438757713,Flat/1-bedroom,1,No,winter
41,67,3782.433296966249,10433.274961384494,Medium 2-3 bedroom,3,No,winter
41,68,1769.6079149855673,9617.169267330415,Flat/1-bedroom,1,Yes,winter
41,69,3318.74636470789,18270.89564956158,Medium 2-3 bedroom,2,No,winter
41,70,6060.618582740033,22804.07140754748,4+ bedroom,4,No,winter
41,71,6219.932438880021,22427.335056022093,4+ bedroom,4,No,winter
41,72,5604.588157182695,25081.23461311948,4+ bedroom,5,No,winter
41,73,5952.146835211989,17107.838167383863,4+ bedroom,4,No,winter
41,74,3701.1064822635067,14469.656907005667,Medium 2-3 bedroom,3,No,winter
41,75,3327.679331930725,12757.792320057277,Medium 2-3 bedroom,2,No,winter
41,76,2889.7660439579145,11935.854693610057,Medium 2-3 bedroom,2,Yes,winter
41,77,6740.996528340024,27387.89130979101,4+ bedroom,5,No,winter
41,78,2940.2076406677734,12193.394690058656,Medium 2-3 bedroom,2,No,winter
41,79,3572.6686484918264,13931.024596485917,Medium 2-3 bedroom,3,Yes,winter
41,80,4612.517765922514,24744.759217273593,4+ bedroom,5,No,winter
41,81,1944.2462775599176,8489.815048921511,Flat/1-bedroom,1,Yes,winter
41,82,3692.0262534494505,15108.083406221866,Medium 2-3 bedroom,2,Yes,winter
41,83,3557.140767804747,13895.883736971839,Medium 2-3 bedroom,2,No,winter
41,84,3268.3218749134353,17605.49142612146,Medium 2-3 bedroom,2,No,winter
41,85,3201.0370172944963,17058.72059442918,Medium 2-3 bedroom,2,No,winter
41,86,3656.736961731495,13343.329086853051,Medium 2-3 bedroom,3,No,winter
41,87,3851.4124088100416,15489.18545321206,Medium 2-3 bedroom,3,Yes,winter
41,88,2172.976495497466,8588.855742228987,Flat/1-bedroom,1,No,winter
41,89,4621.549018301255,21443.32315751365,4+ bedroom,4,No,winter
41,90,3460.363674730696,16738.36233926589,Medium 2-3 bedroom,2,Yes,winter
41,91,1876.5498634589371,9494.827003421216,Flat/1-bedroom,1,Yes,winter
41,92,7126.177021288718,17160.098269485497,4+ bedroom,4,No,winter
41,93,3090.3509897300373,14231.193497586872,Medium 2-3 bedroom,3,No,winter
41,94,6035.280351487287,18765.207271196246,4+ bedroom,4,No,winter
41,95,3432.184895264573,10537.28691034099,Medium 2-3 bedroom,2,No,winter
41,96,4168.102547407528,15462.58210325657,Medium 2-3 bedroom,3,No,winter
41,97,5783.672679060146,22508.769527142522,4+ bedroom,5,No,winter
41,98,3566.135349531399,11591.842259916359,Medium 2-3 bedroom,3,No,winter
41,99,2714.058044485296,9493.16354887513,Flat/1-bedroom,1,Yes,winter
42,0,3354.3534251100805,15798.329083737652,Medium 2-3 bedroom,3,Yes,winter
42,1,2455.9658028962826,8919.962323809517,Flat/1-bedroom,1,No,winter
42,2,3015.820043782519,11984.82344925793,Flat/1-bedroom,1,No,winter
42,3,2640.0132036249947,10504.247336184804,Flat/1-bedroom,1,No,winter
42,4,2601.2648266763777,8592.32861748312,Flat/1-bedroom,1,Yes,winter
42,5,2128.987751625076,9565.664978039986,Flat/1-bedroom,1,Yes,winter
42,6,3040.0974595353955,9379.480712677247,Flat/1-bedroom,1,No,winter
42,7,4333.461146758974,21279.547157571396,4+ bedroom,4,Yes,winter
42,8,6832.773664057303,18592.994672541783,4+ bedroom,5,No,winter
42,9,6529.313184505164,23670.743281526487,4+ bedroom,6,No,winter
42,10,4100.4270278387075,18550.322280077457,Medium 2-3 bedroom,2,No,winter
42,11,4333.060176435632,21070.678525077794,Medium 2-3 bedroom,2,No,winter
42,12,2648.053923071932,16259.14382735211,Medium 2-3 bedroom,2,No,winter
42,13,3160.056645264864,17386.354812323047,Medium 2-3 bedroom,3,No,winter
42,14,3321.445617691834,20705.97183069688,4+ bedroom,4,Yes,winter
42,15,3673.004210246712,14510.35344501037,Medium 2-3 bedroom,3,Yes,winter
42,16,2652.6233358152235,14685.610706725405,Medium 2-3 bedroom,2,No,winter
42,17,5645.488868804732,22412.228632197213,4+ bedroom,6,No,winter
42,18,4226.469068441655,18882.726651620924,Medium 2-3 bedroom,2,No,winter
42,19,3037.121836677787,5243.716214592013,Medium 2-3 bedroom,3,Yes,winter
42,20,2939.3638726005524,11315.317698592356,Medium 2-3 bedroom,2,Yes,winter
42,21,2794.129378781009,9082.94190381796,Flat/1-bedroom,1,No,winter
42,22,3760.363621479497,16572.363743184927,Medium 2-3 bedroom,2,No,winter
42,23,3904.746365088764,16258.75018061849,Medium 2-3 bedroom,3,No,winter
42,24,4981.207630387699,17612.644404661347,4+ bedroom,4,No,winter
42,25,3863.1956481115835,15410.08102410028,Medium 2-3 bedroom,2,Yes,winter
42,26,3670.381202634527,13243.118056885158,Medium 2-3 bedroom,3,No,winter
42,27,4613.004796249841,14814.326732903612,Medium 2-3 bedroom,3,No,winter
42,28,6109.630699843392,24168.09534202044,4+ bedroom,4,No,winter
42,29,3599.291680353089,16305.247619559363,Medium 2-3 bedroom,3,No,winter
42,30,3178.552681310641,18613.868520914682,Medium 2-3 bedroom,3,No,winter
42,31,4105.938059795514,13351.40372649555,Medium 2-3 bedroom,2,No,winter
42,32,5200.481230605122,23041.940105978298,4+ bedroom,4,Yes,winter
42,33,3745.406126828553,14214.538848651666,Medium 2-3 bedroom,2,No,winter
42,34,3722.6790611239426,11461.737603040367,Medium 2-3 bedroom,3,No,winter
42,35,2529.941913832806,14000.467984503286,Medium 2-3 bedroom,2,No,winter
42,36,2837.7570981446015,14686.873314246362,Medium 2-3 bedroom,2,No,winter
42,37,3358.061703281183,13681.134142375444,Medium 2-3 bedroom,2,No,winter
42,38,3210.3922250928995,18159.272660790466,Medium 2-3 bedroom,3,No,winter
42,39,5081.466265384779,24220.245232842684,4+ bedroom,4,No,winter
42,40,2690.851105971868,13792.134554145041,Medium 2-3 bedroom,2,No,winter
42,41,2644.9939470596473,9053.418863154808,Flat/1-bedroom,1,No,winter
42,42,6069.653759403304,22708.624206886594,4+ bedroom,4,No,winter
42,43,3393.2263401582095,16071.631677896952,Medium 2-3 bedroom,2,No,winter
42,44,4395.755233578108,14298.143294495816,Medium 2-3 bedroom,2,Yes,winter
42,45,2617.2150468191235,9843.915084242773,Flat/1-bedroom,1,No,winter
42,46,5587.509809189773,23366.100881267776,4+ bedroom,4,Yes,winter
42,47,3661.9637572181528,17550.658145872578,Medium 2-3 bedroom,2,Yes,winter
42,48,2513.735717239103,11705.066660901988,Flat/1-bedroom,1,No,winter
42,49,2965.6107022800084,8509.661756647994,Flat/1-bedroom,1,No,winter
42,50,5360.951860278172,20906.121903427476,4+ bedroom,4,No,winter
42,51,4151.376354162498,14233.905815498181,Medium 2-3 bedroom,2,No,winter
42,52,5590.3545710879525,22370.19470292669,4+ bedroom,4,Yes,winter
42,53,3864.217671736988,16019.360537954515,Medium 2-3 bedroom,2,No,winter
42,54,4000.806980005583,15712.353948676766,Medium 2-3 bedroom,2,No,winter
42,55,4386.90241630133,12351.303103908615,Medium 2-3 bedroom,3,No,winter
42,56,4193.970210025514,28405.65957356106,4+ bedroom,5,Yes,winter
42,57,2786.303773723531,12120.935723037315,Flat/1-bedroom,1,No,winter
42,58,2390.217955403305,10069.419994435964,Flat/1-bedroom,1,No,winter
42,59,3082.476283947451,21470.296074661917,Medium 2-3 bedroom,3,No,winter
42,60,2625.877778273204,14404.87288753089,Medium 2-3 bedroom,2,No,winter
42,61,5004.549726866976,12658.549872312627,Medium 2-3 bedroom,2,No,winter
42,62,5823.28466950078,25769.993926016283,4+ bedroom,4,No,winter
42,63,5663.8211453568065,30345.760203503003,4+ bedroom,4,No,winter
42,64,4447.9305846417365,15626.754211323205,Medium 2-3 bedroom,3,No,winter
42,65,4144.036713581402,23168.854321677827,4+ bedroom,4,No,winter
42,66,2674.7228404535927,13664.907105565864,Flat/1-bedroom,1,No,winter
42,67,3163.458068393993,16393.389125421178,Medium 2-3 bedroom,3,No,winter
42,68,2328.747707643455,8140.133401328808,Flat/1-bedroom,1,Yes,winter
42,69,4577.551208633046,14295.92892409895,Medium 2-3 bedroom,2,No,winter
42,70,4853.381634772072,22649.799174825832,4+ bedroom,4,No,winter
42,71,5130.272176815545,17861.799226460003,4+ bedroom,4,No,winter
42,72,5797.284589145182,20908.126213695497,4+ bedroom,5,No,winter
42,73,6362.324239185941,24697.092425427098,4+ bedroom,4,No,winter
42,74,3476.456347852249,16180.488055842488,Medium 2-3 bedroom,3,No,winter
42,75,4289.671396553027,13382.764056969545,Medium 2-3 bedroom,2,No,winter
42,76,2576.745024904782,17524.61187007811,Medium 2-3 bedroom,2,Yes,winter
42,77,5894.985288215573,25020.9704672668,4+ bedroom,5,No,winter
42,78,3769.3227268285245,16957.47535219231,Medium 2-3 bedroom,2,No,winter
42,79,3319.2331617203636,15538.416783179833,Medium 2-3 bedroom,3,Yes,winter
42,80,4114.249868403658,27927.012604601798,4+ bedroom,5,No,winter
42,81,2292.0092493537704,8587.923915935467,Flat/1-bedroom,1,Yes,winter
42,82,3676.7708231798442,11508.427611292913,Medium 2-3 bedroom,2,Yes,winter
42,83,3251.0183725158868,13812.746276178807,Medium 2-3 bedroom,2,No,winter
42,84,3642.1620154931165,17786.48637395238,Medium 2-3 bedroom,2,No,winter
42,85,4231.90140862993,14116.614203245188,Medium 2-3 bedroom,2,No,winter
42,86,3677.4684806306846,18046.302586027843,Medium 2-3 bedroom,3,No,winter
42,87,3371.6592193143747,13523.261322253817,Medium 2-3 bedroom,3,Yes,winter
42,88,2488.5717764248666,10323.0296379225,Flat/1-bedroom,1,No,winter
42,89,6492.795478369573,20662.3022182816,4+ bedroom,4,No,winter
42,90,3965.133605307277,11218.126874439853,Medium 2-3 bedroom,2,Yes,winter
42,91,2409.2119614833673,10781.918759799319,Flat/1-bedroom,1,Yes,winter
42,92,5018.5076002072865,19744.568365092444,4+ bedroom,4,No,winter
42,93,4413.453719266247,15269.7444924856,Medium 2-3 bedroom,3,No,winter
42,94,5328.71645571209,21061.374073866384,4+ bedroom,4,No,winter
42,95,4313.803396751493,14460.811635844264,Medium 2-3 bedroom,2,No,winter
42,96,5085.159491946962,16873.59581726783,Medium 2-3 bedroom,3,No,winter
42,97,5340.4085663848355,26449.817548701703,4+ bedroom,5,No,winter
42,98,4223.067418799346,12648.144967580874,Medium 2-3 bedroom,3,No,winter
42,99,2115.428037302732,8709.652416208237,Flat/1-bedroom,1,Yes,winter
43,0,5081.750322328746,12549.513083123938,Medium 2-3 bedroom,3,Yes,winter
43,1,1900.3668063861828,11525.95673943994,Flat/1-bedroom,1,No,winter
43,2,2129.8764779173057,8787.066726730867,Flat/1-bedroom,1,No,winter
43,3,2715.4403423888307,10014.4512103149,Flat/1-bedroom,1,No,winter
43,4,2562.589264962908,9138.664949177177,Flat/1-bedroom,1,Yes,winter
43,5,2031.9969097327423,7377.779061408643,Flat/1-bedroom,1,Yes,winter
43,6,1959.416287831481,11705.461488669684,Flat/1-bedroom,1,No,winter
43,7,5055.410483409203,23236.67654009257,4+ bedroom,4,Yes,winter
43,8,4535.409289467696,23373.760494099213,4+ bedroom,5,No,winter
43,9,6699.338500008899,16756.040413735493,4+ bedroom,6,No,winter
43,10,4191.684428002392,14750.046311937089,Medium 2-3 bedroom,2,No,winter
43,11,3831.4935722963683,20381.886217681058,Medium 2-3 bedroom,2,No,winter
43,12,4400.123634149028,18098.897693087038,Medium 2-3 bedroom,2,No,winter
43,13,4362.123535251309,15495.087639887583,Medium 2-3 bedroom,3,No,winter
43,14,5167.542170191387,26257.94969574851,4+ bedroom,4,Yes,winter
43,15,2737.387248189478,15809.339118839913,Medium 2-3 bedroom,3,Yes,winter
43,16,3714.850764943913,14684.933361269519,Medium 2-3 bedroom,2,No,winter
43,17,4868.67568581549,20547.353254952446,4+ bedroom,6,No,winter
43,18,5045.959053287446,13477.6541684514,Medium 2-3 bedroom,2,No,winter
43,19,2793.8491349991327,15118.719948123307,Medium 2-3 bedroom,3,Yes,winter
43,20,2711.1388893267,10614.143433026407,Medium 2-3 bedroom,2,Yes,winter
43,21,2054.5567806094095,11889.818844309824,Flat/1-bedroom,1,No,winter
43,22,3491.262839673269,13308.378457558814,Medium 2-3 bedroom,2,No,winter
43,23,3773.989620390407,14443.697867826198,Medium 2-3 bedroom,3,No,winter
43,24,3718.839898769373,14438.609775015631,4+ bedroom,4,No,winter
43,25,2953.0975061266054,13351.168448282877,Medium 2-3 bedroom,2,Yes,winter
43,26,2720.604109851561,18106.910560042743,Medium 2-3 bedroom,3,No,winter
43,27,4046.8187494155136,14678.932404192328,Medium 2-3 bedroom,3,No,winter
43,28,5675.834267981696,19261.741014986863,4+ bedroom,4,No,winter
43,29,3692.0328031452436,15310.774078461049,Medium 2-3 bedroom,3,No,winter
43,30,3756.992717235492,15874.48475273534,Medium 2-3 bedroom,3,No,winter
43,31,3634.3607731719876,15212.527622050888,Medium 2-3 bedroom,2,No,winter
43,32,5672.615720667394,24059.451459949654,4+ bedroom,4,Yes,winter
43,33,4587.586898819219,16429.772530945498,Medium 2-3 bedroom,2,No,winter
43,34,2914.0050858532622,15015.05774295993,Medium 2-3 bedroom,3,No,winter
43,35,3321.1810815689314,12597.357600967085,Medium 2-3 bedroom,2,No,winter
43,36,5014.979595956,10540.848948275772,Medium 2-3 bedroom,2,No,winter
43,37,2568.677187524239,14937.962881128211,Medium 2-3 bedroom,2,No,winter
43,38,4057.270618569932,12360.431743784426,Medium 2-3 bedroom,3,No,winter
43,39,5424.593578291975,23936.681792318606,4+ bedroom,4,No,winter
43,40,3432.309283455787,12754.494620910726,Medium 2-3 bedroom,2,No,winter
43,41,2158.526431459247,9359.582363344267,Flat/1-bedroom,1,No,winter
43,42,5449.889533055049,21872.484946908535,4+ bedroom,4,No,winter
43,43,3865.5205502439358,18223.753756080332,Medium 2-3 bedroom,2,No,winter
43,44,3524.0158880901336,14180.752639158238,Medium 2-3 bedroom,2,Yes,winter
43,45,2573.1542306949723,9618.645873674304,Flat/1-bedroom,1,No,winter
43,46,4798.1717768542585,21920.855891555268,4+ bedroom,4,Yes,winter
43,47,2960.075727431714,16668.564666249073,Medium 2-3 bedroom,2,Yes,winter
43,48,2774.6463344799818,8671.48230596394,Flat/1-bedroom,1,No,winter
43,49,2898.1079590204295,7774.743084903133,Flat/1-bedroom,1,No,winter
43,50,5862.85965178341,23715.723120339917,4+ bedroom,4,No,winter
43,51,3732.741578063835,18778.292549839785,Medium 2-3 bedroom,2,No,winter
43,52,4695.189575518769,19827.054852684632,4+ bedroom,4,Yes,winter
43,53,3826.2707130926483,13923.917607928224,Medium 2-3 bedroom,2,No,winter
43,54,3501.524484374834,12904.340334425295,Medium 2-3 bedroom,2,No,winter
43,55,3730.2704915752233,15577.076058347284,Medium 2-3 bedroom,3,No,winter
43,56,5098.227044398645,20979.77879574174,4+ bedroom,5,Yes,winter
43,57,2760.336277022045,11289.506274142994,Flat/1-bedroom,1,No,winter
43,58,2290.3871139078483,11022.474860622735,Flat/1-bedroom,1,No,winter
43,59,4316.361769828005,14230.747577193953,Medium 2-3 bedroom,3,No,winter
43,60,4420.724363057148,12801.400597699605,Medium 2-3 bedroom,2,No,winter
43,61,3010.3901682140013,16227.491938935202,Medium 2-3 bedroom,2,No,winter
43,62,5070.084830557964,27040.52517978861,4+ bedroom,4,No,winter
43,63,5041.956999112668,17234.9207815971,4+ bedroom,4,No,winter
43,64,3925.127363875688,13385.388950438291,Medium 2-3 bedroom,3,No,winter
43,65,4115.600119566956,24469.4921573047,4+ bedroom,4,No,winter
43,66,2305.8844472509345,11380.110975189229,Flat/1-bedroom,1,No,winter
43,67,3374.696176159026,15454.458103280227,Medium 2-3 bedroom,3,No,winter
43,68,2263.671452331887,9865.217187893333,Flat/1-bedroom,1,Yes,winter
43,69,4436.834792092751,19044.122319665727,Medium 2-3 bedroom,2,No,winter
43,70,6611.643253048544,19169.292843747706,4+ bedroom,4,No,winter
43,71,4425.176869053326,18793.417295485357,4+ bedroom,4,No,winter
43,72,5003.02622579138,17691.678571613258,4+ bedroom,5,No,winter
43,73,5546.18060896746,19293.6314282873,4+ bedroom,4,No,winter
43,74,3444.8050748845126,14616.416743044474,Medium 2-3 bedroom,3,No,winter
43,75,3254.485555429107,17707.19578775862,Medium 2-3 bedroom,2,No,winter
43,76,2385.1592210875597,12294.993637376076,Medium 2-3 bedroom,2,Yes,winter
43,77,5068.990024559893,23294.571651592985,4+ bedroom,5,No,winter
43,78,4164.434433396079,13920.2116935024,Medium 2-3 bedroom,2,No,winter
43,79,3540.0151505395957,12593.030340374491,Medium 2-3 bedroom,3,Yes,winter
43,80,4665.911782650772,15207.825144395525,4+ bedroom,5,No,winter
43,81,2273.3512200000177,7963.19192737046,Flat/1-bedroom,1,Yes,winter
43,82,3259.2604195428544,14408.212146293605,Medium 2-3 bedroom,2,Yes,winter
43,83,4504.029902780882,14193.446409485396,Medium 2-3 bedroom,2,No,winter
43,84,4486.1372461307255,14174.091506987532,Medium 2-3 bedroom,2,No,winter
43,85,4143.508100406968,14649.450700115456,Medium 2-3 bedroom,2,No,winter
43,86,3398.2133268777525,17418.494947895917,Medium 2-3 bedroom,3,No,winter
43,87,3708.2317283971465,10650.705988206702,Medium 2-3 bedroom,3,Yes,winter
43,88,2328.5001330215696,10205.523679353375,Flat/1-bedroom,1,No,winter
43,89,6689.442180069278,17617.18675134033,4+ bedroom,4,No,winter
43,90,3634.589918632463,15004.761697172627,Medium 2-3 bedroom,2,Yes,winter
43,91,1782.016823067166,9630.037808960005,Flat/1-bedroom,1,Yes,winter
43,92,3909.876816150873,21407.996326583994,4+ bedroom,4,No,winter
43,93,3450.7173776954264,15542.711864889989,Medium 2-3 bedroom,3,No,winter
43,94,6621.245482662031,20979.64886973546,4+ bedroom,4,No,winter
43,95,3470.2395809282525,13499.506814174527,Medium 2-3 bedroom,2,No,winter
43,96,4354.729947449066,18458.142951766855,Medium 2-3 bedroom,3,No,winter
